"Observation"	"Variable"	"Group"	"Supergroup"	"Pair"	"Measurement"
"observation15"	734	"treatment"	"supergroup1"	"pair2"	15.4731971401651
"observation16"	734	"treatment"	"supergroup1"	"pair2"	14.226391273956
"observation01"	735	"control"	"supergroup1"	"pair1"	12.9609118726855
"observation02"	735	"control"	"supergroup1"	"pair1"	12.1286414649366
"observation03"	735	"control"	"supergroup1"	"pair1"	11.0172406184436
"observation04"	735	"control"	"supergroup1"	"pair1"	12.3063124976968
"observation05"	735	"control"	"supergroup1"	"pair2"	11.7929539808467
"observation06"	735	"control"	"supergroup1"	"pair2"	12.1539987121804
"observation07"	735	"control"	"supergroup1"	"pair2"	11.3629005051683
"observation08"	735	"control"	"supergroup1"	"pair2"	12.2392159733398
"observation09"	735	"treatment"	"supergroup1"	"pair1"	12.0922049184936
"observation10"	735	"treatment"	"supergroup1"	"pair1"	11.8940913174424
"observation11"	735	"treatment"	"supergroup1"	"pair1"	11.9031820569846
"observation12"	735	"treatment"	"supergroup1"	"pair1"	12.3252796960502
"observation13"	735	"treatment"	"supergroup1"	"pair2"	11.9898685746046
"observation14"	735	"treatment"	"supergroup1"	"pair2"	12.7583579796223
"observation15"	735	"treatment"	"supergroup1"	"pair2"	12.352721875205
"observation16"	735	"treatment"	"supergroup1"	"pair2"	12.3648581679958
"observation01"	736	"control"	"supergroup1"	"pair1"	8.83382719783656
"observation02"	736	"control"	"supergroup1"	"pair1"	9.14824676591929
"observation03"	736	"control"	"supergroup1"	"pair1"	9.92219552640695
"observation04"	736	"control"	"supergroup1"	"pair1"	8.41248236174359
"observation05"	736	"control"	"supergroup1"	"pair2"	8.84301637665242
"observation06"	736	"control"	"supergroup1"	"pair2"	8.55726970915803
"observation07"	736	"control"	"supergroup1"	"pair2"	9.3748903803168
"observation08"	736	"control"	"supergroup1"	"pair2"	9.43548773475643
"observation09"	736	"treatment"	"supergroup1"	"pair1"	9.66178290063412
"observation10"	736	"treatment"	"supergroup1"	"pair1"	9.31636208579015
"observation11"	736	"treatment"	"supergroup1"	"pair1"	9.22192389143208
"observation12"	736	"treatment"	"supergroup1"	"pair1"	8.54815388254032
"observation13"	736	"treatment"	"supergroup1"	"pair2"	9.17506655712936
"observation14"	736	"treatment"	"supergroup1"	"pair2"	9.51440113086341
"observation15"	736	"treatment"	"supergroup1"	"pair2"	8.88067256910103
"observation16"	736	"treatment"	"supergroup1"	"pair2"	9.809990955331
"observation01"	737	"control"	"supergroup1"	"pair1"	4.52984539543342
"observation02"	737	"control"	"supergroup1"	"pair1"	4.01952756208413
"observation03"	737	"control"	"supergroup1"	"pair1"	4.05250730885996
"observation04"	737	"control"	"supergroup1"	"pair1"	4.44730178885377
"observation05"	737	"control"	"supergroup1"	"pair2"	4.35391099076196
"observation06"	737	"control"	"supergroup1"	"pair2"	5.4472759659713
"observation07"	737	"control"	"supergroup1"	"pair2"	4.09540134049531
"observation08"	737	"control"	"supergroup1"	"pair2"	3.55547774714743
"observation09"	737	"treatment"	"supergroup1"	"pair1"	4.31733325815428
"observation10"	737	"treatment"	"supergroup1"	"pair1"	4.6390722556678
"observation11"	737	"treatment"	"supergroup1"	"pair1"	4.84186402719912
"observation12"	737	"treatment"	"supergroup1"	"pair1"	4.95361824223981
"observation13"	737	"treatment"	"supergroup1"	"pair2"	4.33090358148349
"observation14"	737	"treatment"	"supergroup1"	"pair2"	4.66439700528367
"observation15"	737	"treatment"	"supergroup1"	"pair2"	4.11113468230187
"observation16"	737	"treatment"	"supergroup1"	"pair2"	5.55791406420792
"observation01"	738	"control"	"supergroup1"	"pair1"	5.51204441425225
"observation02"	738	"control"	"supergroup1"	"pair1"	5.54073010724727
"observation03"	738	"control"	"supergroup1"	"pair1"	6.94197612690729
"observation04"	738	"control"	"supergroup1"	"pair1"	6.33162436355261
"observation05"	738	"control"	"supergroup1"	"pair2"	5.82350908515859
"observation06"	738	"control"	"supergroup1"	"pair2"	6.08857038618328
"observation07"	738	"control"	"supergroup1"	"pair2"	5.63580329018521
"observation08"	738	"control"	"supergroup1"	"pair2"	6.24649264632185
"observation09"	738	"treatment"	"supergroup1"	"pair1"	6.6280537446106
"observation10"	738	"treatment"	"supergroup1"	"pair1"	7.12742697599451
"observation11"	738	"treatment"	"supergroup1"	"pair1"	5.88945104527368
"observation12"	738	"treatment"	"supergroup1"	"pair1"	6.65042834572511
"observation13"	738	"treatment"	"supergroup1"	"pair2"	5.93494837415565
"observation14"	738	"treatment"	"supergroup1"	"pair2"	5.69924898878527
"observation15"	738	"treatment"	"supergroup1"	"pair2"	6.3571974375645
"observation16"	738	"treatment"	"supergroup1"	"pair2"	7.00082334287838
"observation01"	739	"control"	"supergroup1"	"pair1"	8.07620223099909
"observation02"	739	"control"	"supergroup1"	"pair1"	8.50329340045097
"observation03"	739	"control"	"supergroup1"	"pair1"	8.09756061168765
"observation04"	739	"control"	"supergroup1"	"pair1"	8.49081514908683
"observation05"	739	"control"	"supergroup1"	"pair2"	8.06253140635645
"observation06"	739	"control"	"supergroup1"	"pair2"	7.75959934507006
"observation07"	739	"control"	"supergroup1"	"pair2"	8.64296777627281
"observation08"	739	"control"	"supergroup1"	"pair2"	9.02733265968842
"observation09"	739	"treatment"	"supergroup1"	"pair1"	8.23626711008854
"observation10"	739	"treatment"	"supergroup1"	"pair1"	9.47288488567695
"observation11"	739	"treatment"	"supergroup1"	"pair1"	8.98927281990756
"observation12"	739	"treatment"	"supergroup1"	"pair1"	9.41533769795859
"observation13"	739	"treatment"	"supergroup1"	"pair2"	8.3690914600467
"observation14"	739	"treatment"	"supergroup1"	"pair2"	8.64285017406385
"observation15"	739	"treatment"	"supergroup1"	"pair2"	9.26604437221607
"observation16"	739	"treatment"	"supergroup1"	"pair2"	7.99761242566315
"observation01"	740	"control"	"supergroup1"	"pair1"	10.8838536438984
"observation02"	740	"control"	"supergroup1"	"pair1"	11.7315967670755
"observation03"	740	"control"	"supergroup1"	"pair1"	11.1819077402784
"observation04"	740	"control"	"supergroup1"	"pair1"	12.5807829778326
"observation05"	740	"control"	"supergroup1"	"pair2"	11.4624638812115
"observation06"	740	"control"	"supergroup1"	"pair2"	11.7074700011748
"observation07"	740	"control"	"supergroup1"	"pair2"	11.8439052915525
"observation08"	740	"control"	"supergroup1"	"pair2"	11.7608626368074
"observation09"	740	"treatment"	"supergroup1"	"pair1"	10.9506473672287
"observation10"	740	"treatment"	"supergroup1"	"pair1"	11.1291903349441
"observation11"	740	"treatment"	"supergroup1"	"pair1"	11.8439681912923
"observation12"	740	"treatment"	"supergroup1"	"pair1"	12.039751409771
"observation13"	740	"treatment"	"supergroup1"	"pair2"	11.3965424278586
"observation14"	740	"treatment"	"supergroup1"	"pair2"	11.726350204353
"observation15"	740	"treatment"	"supergroup1"	"pair2"	11.8991362734808
"observation16"	740	"treatment"	"supergroup1"	"pair2"	12.5120870085083
"observation01"	741	"control"	"supergroup1"	"pair1"	5.52920851792792
"observation02"	741	"control"	"supergroup1"	"pair1"	5.67591411565188
"observation03"	741	"control"	"supergroup1"	"pair1"	5.05492801028977
"observation04"	741	"control"	"supergroup1"	"pair1"	5.28177706230161
"observation05"	741	"control"	"supergroup1"	"pair2"	5.7054276993747
"observation06"	741	"control"	"supergroup1"	"pair2"	5.73582081533554
"observation07"	741	"control"	"supergroup1"	"pair2"	5.72569329488195
"observation08"	741	"control"	"supergroup1"	"pair2"	5.77274446230565
"observation09"	741	"treatment"	"supergroup1"	"pair1"	5.44132805514647
"observation10"	741	"treatment"	"supergroup1"	"pair1"	6.21964645891348
"observation11"	741	"treatment"	"supergroup1"	"pair1"	6.56420141857869
"observation12"	741	"treatment"	"supergroup1"	"pair1"	5.61137780834153
"observation13"	741	"treatment"	"supergroup1"	"pair2"	6.85495542805589
"observation14"	741	"treatment"	"supergroup1"	"pair2"	5.33220889391341
"observation15"	741	"treatment"	"supergroup1"	"pair2"	5.82462822988049
"observation16"	741	"treatment"	"supergroup1"	"pair2"	5.36486344455533
"observation01"	742	"control"	"supergroup1"	"pair1"	8.22832930562519
"observation02"	742	"control"	"supergroup1"	"pair1"	7.80420516408959
"observation03"	742	"control"	"supergroup1"	"pair1"	8.5555448287462
"observation04"	742	"control"	"supergroup1"	"pair1"	7.08060748687254
"observation05"	742	"control"	"supergroup1"	"pair2"	7.96999492702614
"observation06"	742	"control"	"supergroup1"	"pair2"	8.29576252126489
"observation07"	742	"control"	"supergroup1"	"pair2"	8.02348167811606
"observation08"	742	"control"	"supergroup1"	"pair2"	8.13082598337368
"observation09"	742	"treatment"	"supergroup1"	"pair1"	7.33354389563205
"observation10"	742	"treatment"	"supergroup1"	"pair1"	7.27461420826518
"observation11"	742	"treatment"	"supergroup1"	"pair1"	8.08495826309234
"observation12"	742	"treatment"	"supergroup1"	"pair1"	8.21675269636584
"observation13"	742	"treatment"	"supergroup1"	"pair2"	8.36513668179856
"observation14"	742	"treatment"	"supergroup1"	"pair2"	8.91528686542965
"observation15"	742	"treatment"	"supergroup1"	"pair2"	7.94141849677877
"observation16"	742	"treatment"	"supergroup1"	"pair2"	8.07938716567322
"observation01"	743	"control"	"supergroup1"	"pair1"	9.05350984560689
"observation02"	743	"control"	"supergroup1"	"pair1"	8.15601913073598
"observation03"	743	"control"	"supergroup1"	"pair1"	8.61455459787439
"observation04"	743	"control"	"supergroup1"	"pair1"	8.54879603174848
"observation05"	743	"control"	"supergroup1"	"pair2"	9.01371222061496
"observation06"	743	"control"	"supergroup1"	"pair2"	7.5531580743302
"observation07"	743	"control"	"supergroup1"	"pair2"	8.08472096330179
"observation08"	743	"control"	"supergroup1"	"pair2"	7.38414187031292
"observation09"	743	"treatment"	"supergroup1"	"pair1"	11.3215488062151
"observation10"	743	"treatment"	"supergroup1"	"pair1"	9.5945900456614
"observation11"	743	"treatment"	"supergroup1"	"pair1"	11.2488883480617
"observation12"	743	"treatment"	"supergroup1"	"pair1"	10.0126825920842
"observation13"	743	"treatment"	"supergroup1"	"pair2"	10.4531074065232
"observation14"	743	"treatment"	"supergroup1"	"pair2"	10.4681847768616
"observation15"	743	"treatment"	"supergroup1"	"pair2"	10.0201662612068
"observation16"	743	"treatment"	"supergroup1"	"pair2"	10.7485754688004
"observation01"	744	"control"	"supergroup1"	"pair1"	6.52869780447357
"observation02"	744	"control"	"supergroup1"	"pair1"	6.8949476065681
"observation03"	744	"control"	"supergroup1"	"pair1"	7.05021482570415
"observation04"	744	"control"	"supergroup1"	"pair1"	6.65654464213644
"observation05"	744	"control"	"supergroup1"	"pair2"	7.13878476817403
"observation06"	744	"control"	"supergroup1"	"pair2"	6.69416693444977
"observation07"	744	"control"	"supergroup1"	"pair2"	6.60388360519511
"observation08"	744	"control"	"supergroup1"	"pair2"	6.2725942053024
"observation09"	744	"treatment"	"supergroup1"	"pair1"	6.74813264308677
"observation10"	744	"treatment"	"supergroup1"	"pair1"	6.5054985244556
"observation11"	744	"treatment"	"supergroup1"	"pair1"	6.75833674834236
"observation12"	744	"treatment"	"supergroup1"	"pair1"	6.57727447604878
"observation13"	744	"treatment"	"supergroup1"	"pair2"	6.27369839372391
"observation14"	744	"treatment"	"supergroup1"	"pair2"	6.90923902146984
"observation15"	744	"treatment"	"supergroup1"	"pair2"	6.90034635272907
"observation16"	744	"treatment"	"supergroup1"	"pair2"	6.56596828049935
"observation01"	745	"control"	"supergroup1"	"pair1"	7.54978855517717
"observation02"	745	"control"	"supergroup1"	"pair1"	8.38415559862008
"observation03"	745	"control"	"supergroup1"	"pair1"	7.59378507754475
"observation04"	745	"control"	"supergroup1"	"pair1"	8.28178477073907
"observation05"	745	"control"	"supergroup1"	"pair2"	8.10392890254811
"observation06"	745	"control"	"supergroup1"	"pair2"	7.58318542636049
"observation07"	745	"control"	"supergroup1"	"pair2"	7.60314759938868
"observation08"	745	"control"	"supergroup1"	"pair2"	7.46776840655054
"observation09"	745	"treatment"	"supergroup1"	"pair1"	7.64387094632503
"observation10"	745	"treatment"	"supergroup1"	"pair1"	6.65780968038017
"observation11"	745	"treatment"	"supergroup1"	"pair1"	7.51020321182504
"observation12"	745	"treatment"	"supergroup1"	"pair1"	7.12944095954176
"observation13"	745	"treatment"	"supergroup1"	"pair2"	8.38126002087976
"observation14"	745	"treatment"	"supergroup1"	"pair2"	7.94525642197492
"observation15"	745	"treatment"	"supergroup1"	"pair2"	8.0118318492189
"observation16"	745	"treatment"	"supergroup1"	"pair2"	8.36749712436064
"observation01"	746	"control"	"supergroup1"	"pair1"	11.2216510118742
"observation02"	746	"control"	"supergroup1"	"pair1"	11.6451771729992
"observation03"	746	"control"	"supergroup1"	"pair1"	11.163111528591
"observation04"	746	"control"	"supergroup1"	"pair1"	11.722403770328
"observation05"	746	"control"	"supergroup1"	"pair2"	10.5681767765415
"observation06"	746	"control"	"supergroup1"	"pair2"	10.8053480476072
"observation07"	746	"control"	"supergroup1"	"pair2"	11.6858549839804
"observation08"	746	"control"	"supergroup1"	"pair2"	10.7785994950477
"observation09"	746	"treatment"	"supergroup1"	"pair1"	10.9780883687448
"observation10"	746	"treatment"	"supergroup1"	"pair1"	10.9816870270895
"observation11"	746	"treatment"	"supergroup1"	"pair1"	11.5022068572617
"observation12"	746	"treatment"	"supergroup1"	"pair1"	10.9835169947645
"observation13"	746	"treatment"	"supergroup1"	"pair2"	11.3897985502218
"observation14"	746	"treatment"	"supergroup1"	"pair2"	11.4021949631708
"observation15"	746	"treatment"	"supergroup1"	"pair2"	10.7247184652881
"observation16"	746	"treatment"	"supergroup1"	"pair2"	10.6522357292543
"observation01"	747	"control"	"supergroup1"	"pair1"	5.05157895154949
"observation02"	747	"control"	"supergroup1"	"pair1"	3.97727891458499
"observation03"	747	"control"	"supergroup1"	"pair1"	5.11756454140731
"observation04"	747	"control"	"supergroup1"	"pair1"	4.2571072807426
"observation05"	747	"control"	"supergroup1"	"pair2"	3.88227122386131
"observation06"	747	"control"	"supergroup1"	"pair2"	4.01791775195897
"observation07"	747	"control"	"supergroup1"	"pair2"	4.34061587107046
"observation08"	747	"control"	"supergroup1"	"pair2"	3.34157463764
"observation09"	747	"treatment"	"supergroup1"	"pair1"	5.13369960162579
"observation10"	747	"treatment"	"supergroup1"	"pair1"	3.79092904012788
"observation11"	747	"treatment"	"supergroup1"	"pair1"	4.57635983129197
"observation12"	747	"treatment"	"supergroup1"	"pair1"	3.93266856208656
"observation13"	747	"treatment"	"supergroup1"	"pair2"	4.60326021071578
"observation14"	747	"treatment"	"supergroup1"	"pair2"	4.84473411047172
"observation15"	747	"treatment"	"supergroup1"	"pair2"	4.20863687997251
"observation16"	747	"treatment"	"supergroup1"	"pair2"	4.74176276110098
"observation01"	748	"control"	"supergroup1"	"pair1"	8.46472538214207
"observation02"	748	"control"	"supergroup1"	"pair1"	9.00992485267584
"observation03"	748	"control"	"supergroup1"	"pair1"	8.99454908346558
"observation04"	748	"control"	"supergroup1"	"pair1"	8.59632458599901
"observation05"	748	"control"	"supergroup1"	"pair2"	8.30900427160977
"observation06"	748	"control"	"supergroup1"	"pair2"	8.94590051291474
"observation07"	748	"control"	"supergroup1"	"pair2"	7.59130955198629
"observation08"	748	"control"	"supergroup1"	"pair2"	8.74847175702882
"observation09"	748	"treatment"	"supergroup1"	"pair1"	8.77143975983496
"observation10"	748	"treatment"	"supergroup1"	"pair1"	8.77076079793284
"observation11"	748	"treatment"	"supergroup1"	"pair1"	9.58883645802776
"observation12"	748	"treatment"	"supergroup1"	"pair1"	9.0992688656177
"observation13"	748	"treatment"	"supergroup1"	"pair2"	9.09998353063953
"observation14"	748	"treatment"	"supergroup1"	"pair2"	8.96976894079569
"observation15"	748	"treatment"	"supergroup1"	"pair2"	8.62664774858249
"observation16"	748	"treatment"	"supergroup1"	"pair2"	8.90004248484035
"observation01"	749	"control"	"supergroup1"	"pair1"	8.63644283017958
"observation02"	749	"control"	"supergroup1"	"pair1"	8.41201379119858
"observation03"	749	"control"	"supergroup1"	"pair1"	8.66534119945706
"observation04"	749	"control"	"supergroup1"	"pair1"	8.83705172862439
"observation05"	749	"control"	"supergroup1"	"pair2"	8.77333218649448
"observation06"	749	"control"	"supergroup1"	"pair2"	8.48739484067262
"observation07"	749	"control"	"supergroup1"	"pair2"	8.31929510007578
"observation08"	749	"control"	"supergroup1"	"pair2"	9.14773348826213
"observation09"	749	"treatment"	"supergroup1"	"pair1"	8.50533303970866
"observation10"	749	"treatment"	"supergroup1"	"pair1"	8.91097148747205
"observation11"	749	"treatment"	"supergroup1"	"pair1"	8.42488433014921
"observation12"	749	"treatment"	"supergroup1"	"pair1"	8.33705523428694
"observation13"	749	"treatment"	"supergroup1"	"pair2"	8.64654644829178
"observation14"	749	"treatment"	"supergroup1"	"pair2"	8.98144576187928
"observation15"	749	"treatment"	"supergroup1"	"pair2"	8.04862345178831
"observation16"	749	"treatment"	"supergroup1"	"pair2"	9.40409031949601
"observation01"	750	"control"	"supergroup1"	"pair1"	7.8811521841649
"observation02"	750	"control"	"supergroup1"	"pair1"	8.39942321707425
"observation03"	750	"control"	"supergroup1"	"pair1"	8.3566117753371
