"Observation"	"Variable"	"Group"	"Measurement"
"observation13"	611	"Treatment"	11.0965675269558
"observation14"	611	"Treatment"	11.5404145063678
"observation01"	612	"Control"	5.29295079858327
"observation02"	612	"Control"	5.85236326978888
"observation03"	612	"Control"	5.34736341466596
"observation04"	612	"Control"	5.57715508737023
"observation05"	612	"Control"	6.16275899464198
"observation06"	612	"Control"	5.4561615145892
"observation07"	612	"Control"	5.4560933153442
"observation08"	612	"Treatment"	5.27071734722093
"observation09"	612	"Treatment"	6.00060321601024
"observation10"	612	"Treatment"	5.95213218136577
"observation11"	612	"Treatment"	5.99343805170585
"observation12"	612	"Treatment"	5.09157286366589
"observation13"	612	"Treatment"	5.48637210884956
"observation14"	612	"Treatment"	6.41946560914706
"observation01"	613	"Control"	9.88772151365485
"observation02"	613	"Control"	9.26546333013557
"observation03"	613	"Control"	9.4154953332743
"observation04"	613	"Control"	8.84480992982931
"observation05"	613	"Control"	9.73299620825903
"observation06"	613	"Control"	9.56462880511521
"observation07"	613	"Control"	9.09837220028903
"observation08"	613	"Treatment"	10.2644849718853
"observation09"	613	"Treatment"	9.39493909088777
"observation10"	613	"Treatment"	9.87240832601929
"observation11"	613	"Treatment"	9.82788036316085
"observation12"	613	"Treatment"	10.3784274250266
"observation13"	613	"Treatment"	9.94935604432804
"observation14"	613	"Treatment"	9.94034977008284
"observation01"	614	"Control"	9.26940741134661
"observation02"	614	"Control"	8.04959511009834
"observation03"	614	"Control"	8.71384380325283
"observation04"	614	"Control"	8.21659315851052
"observation05"	614	"Control"	8.22170831376155
"observation06"	614	"Control"	8.50792926124043
"observation07"	614	"Control"	8.65363875671616
"observation08"	614	"Treatment"	8.56717421333889
"observation09"	614	"Treatment"	9.58971620840668
"observation10"	614	"Treatment"	8.92849503697767
"observation11"	614	"Treatment"	7.62559411217524
"observation12"	614	"Treatment"	8.60488651290068
"observation13"	614	"Treatment"	9.35499636069969
"observation14"	614	"Treatment"	8.5090532832933
"observation01"	615	"Control"	5.73973061416364
"observation02"	615	"Control"	5.57931233613699
"observation03"	615	"Control"	5.49879979217887
"observation04"	615	"Control"	5.7224150222543
"observation05"	615	"Control"	6.07546181831148
"observation06"	615	"Control"	5.64649061903976
"observation07"	615	"Control"	5.17590480073581
"observation08"	615	"Treatment"	6.06890158896026
"observation09"	615	"Treatment"	5.13022850262334
"observation10"	615	"Treatment"	4.90358257472403
"observation11"	615	"Treatment"	5.92989440914252
"observation12"	615	"Treatment"	5.68221790544183
"observation13"	615	"Treatment"	5.54921183874684
"observation14"	615	"Treatment"	5.80091479820593
"observation01"	616	"Control"	12.3096039586284
"observation02"	616	"Control"	12.7998350544226
"observation03"	616	"Control"	12.6250214526314
"observation04"	616	"Control"	13.6791052963524
"observation05"	616	"Control"	12.0444511265351
"observation06"	616	"Control"	13.2853064307586
"observation07"	616	"Control"	13.0718930641266
"observation08"	616	"Treatment"	13.0393510680089
"observation09"	616	"Treatment"	13.3391983115772
"observation10"	616	"Treatment"	13.136964932887
"observation11"	616	"Treatment"	13.7955467546351
"observation12"	616	"Treatment"	12.9645519824627
"observation13"	616	"Treatment"	13.4663863854763
"observation14"	616	"Treatment"	11.9210892245583
"observation01"	617	"Control"	6.84887596255252
"observation02"	617	"Control"	7.67837755938844
"observation03"	617	"Control"	7.00889462723856
"observation04"	617	"Control"	7.06653201004077
"observation05"	617	"Control"	6.9951041880908
"observation06"	617	"Control"	6.78261014656529
"observation07"	617	"Control"	7.1502399698494
"observation08"	617	"Treatment"	7.62123390765671
"observation09"	617	"Treatment"	6.43384832135671
"observation10"	617	"Treatment"	5.86047367165339
"observation11"	617	"Treatment"	7.25177991304525
"observation12"	617	"Treatment"	6.63227179711024
"observation13"	617	"Treatment"	6.51830957567093
"observation14"	617	"Treatment"	7.37547477176104
"observation01"	618	"Control"	12.59201495238
"observation02"	618	"Control"	12.6166395830207
"observation03"	618	"Control"	12.9200845675593
"observation04"	618	"Control"	13.2253569351269
"observation05"	618	"Control"	13.3330090750155
"observation06"	618	"Control"	12.5551300938395
"observation07"	618	"Control"	13.161044293973
"observation08"	618	"Treatment"	12.704514922624
"observation09"	618	"Treatment"	12.8001543051747
"observation10"	618	"Treatment"	12.7488681557639
"observation11"	618	"Treatment"	13.4019090195967
"observation12"	618	"Treatment"	13.3594746160452
"observation13"	618	"Treatment"	13.160909798543
"observation14"	618	"Treatment"	13.0167622150384
"observation01"	619	"Control"	8.1996221041721
"observation02"	619	"Control"	7.4877288453144
"observation03"	619	"Control"	7.46871259785753
"observation04"	619	"Control"	7.01462980896964
"observation05"	619	"Control"	7.18378889800722
"observation06"	619	"Control"	7.76863187788004
"observation07"	619	"Control"	7.46610217018674
"observation08"	619	"Treatment"	6.93447022777839
"observation09"	619	"Treatment"	8.34078558512934
"observation10"	619	"Treatment"	7.17743091021055
"observation11"	619	"Treatment"	7.0575738887362
"observation12"	619	"Treatment"	6.38800864504685
"observation13"	619	"Treatment"	6.75563259157763
"observation14"	619	"Treatment"	7.20065101490769
"observation01"	620	"Control"	7.06242896381035
"observation02"	620	"Control"	6.66130956428968
"observation03"	620	"Control"	7.50548057031544
"observation04"	620	"Control"	6.88844638055851
"observation05"	620	"Control"	6.4200276205016
"observation06"	620	"Control"	7.05733581518182
"observation07"	620	"Control"	7.49939103774478
"observation08"	620	"Treatment"	7.33733705787253
"observation09"	620	"Treatment"	7.02696977979266
"observation10"	620	"Treatment"	6.76183517541034
"observation11"	620	"Treatment"	6.379824955504
"observation12"	620	"Treatment"	7.34949212021838
"observation13"	620	"Treatment"	7.0806226355716
"observation14"	620	"Treatment"	6.98870460166201
"observation01"	621	"Control"	7.83847422338054
"observation02"	621	"Control"	8.59148352976583
"observation03"	621	"Control"	7.83002599518153
"observation04"	621	"Control"	7.44367959057667
"observation05"	621	"Control"	8.73712829908209
"observation06"	621	"Control"	7.94179001086252
"observation07"	621	"Control"	8.86024714087824
"observation08"	621	"Treatment"	9.32543014605558
"observation09"	621	"Treatment"	8.36967857613625
"observation10"	621	"Treatment"	8.84013502808044
"observation11"	621	"Treatment"	7.42444417301817
"observation12"	621	"Treatment"	8.58306999587517
"observation13"	621	"Treatment"	8.56205793884709
"observation14"	621	"Treatment"	8.77967625829373
"observation01"	622	"Control"	7.80077270316729
"observation02"	622	"Control"	7.62202736945105
"observation03"	622	"Control"	7.21678731771221
"observation04"	622	"Control"	7.1618309153954
"observation05"	622	"Control"	7.92739554281077
"observation06"	622	"Control"	7.60926751282203
"observation07"	622	"Control"	6.77591119680569
"observation08"	622	"Treatment"	7.63734827274335
"observation09"	622	"Treatment"	7.62941227116466
"observation10"	622	"Treatment"	7.15058375185152
"observation11"	622	"Treatment"	7.7555749074297
"observation12"	622	"Treatment"	7.29566928383886
"observation13"	622	"Treatment"	8.34662053795801
"observation14"	622	"Treatment"	7.04384106218781
"observation01"	623	"Control"	8.22270687718999
"observation02"	623	"Control"	7.1450244923709
"observation03"	623	"Control"	8.04386428453025
"observation04"	623	"Control"	7.16284868458728
"observation05"	623	"Control"	8.08499816695018
"observation06"	623	"Control"	8.3176780365599
"observation07"	623	"Control"	7.61125525739341
"observation08"	623	"Treatment"	7.84383049675902
"observation09"	623	"Treatment"	6.77062840960697
"observation10"	623	"Treatment"	7.8264309853776
"observation11"	623	"Treatment"	7.49520413727942
"observation12"	623	"Treatment"	8.04883550537497
"observation13"	623	"Treatment"	8.21760092721443
"observation14"	623	"Treatment"	6.90274957088657
"observation01"	624	"Control"	6.47571288814903
"observation02"	624	"Control"	6.30443927419565
"observation03"	624	"Control"	6.1880829732285
"observation04"	624	"Control"	6.8593246185891
"observation05"	624	"Control"	6.47973800225913
"observation06"	624	"Control"	6.10065432857166
"observation07"	624	"Control"	6.5077882839306
"observation08"	624	"Treatment"	6.33244600368574
"observation09"	624	"Treatment"	6.88278067064108
"observation10"	624	"Treatment"	6.13329803269529
"observation11"	624	"Treatment"	6.22360412967592
"observation12"	624	"Treatment"	6.808870843053
"observation13"	624	"Treatment"	6.41893611599444
"observation14"	624	"Treatment"	6.46962785139635
"observation01"	625	"Control"	4.42391536472049
"observation02"	625	"Control"	5.31882491474442
"observation03"	625	"Control"	5.32053011952259
"observation04"	625	"Control"	6.23602713530712
"observation05"	625	"Control"	6.68373165742042
"observation06"	625	"Control"	5.70217985375423
"observation07"	625	"Control"	5.21263251264338
"observation08"	625	"Treatment"	5.5031756705511
"observation09"	625	"Treatment"	5.30565692504562
"observation10"	625	"Treatment"	5.40929078850107
"observation11"	625	"Treatment"	4.76778354162958
"observation12"	625	"Treatment"	5.45949293348427
"observation13"	625	"Treatment"	4.60362359977483
"observation14"	625	"Treatment"	6.51942952908503
"observation01"	626	"Control"	10.3802380763863
"observation02"	626	"Control"	10.8404990069838
"observation03"	626	"Control"	11.1042062258247
"observation04"	626	"Control"	9.77351657037544
"observation05"	626	"Control"	10.6914588157576
"observation06"	626	"Control"	11.0254435273221
"observation07"	626	"Control"	10.7044108266003
"observation08"	626	"Treatment"	10.0801977450454
"observation09"	626	"Treatment"	11.0484659429538
"observation10"	626	"Treatment"	10.5321239431785
"observation11"	626	"Treatment"	11.3384109028579
"observation12"	626	"Treatment"	10.7205898806756
"observation13"	626	"Treatment"	10.7137624116895
"observation14"	626	"Treatment"	10.3747897244412
"observation01"	627	"Control"	7.08685755585844
"observation02"	627	"Control"	7.11172614318205
"observation03"	627	"Control"	6.12931809440208
"observation04"	627	"Control"	7.09400767606138
"observation05"	627	"Control"	6.58687986706452
"observation06"	627	"Control"	6.73270521148528
"observation07"	627	"Control"	6.82987003347931
"observation08"	627	"Treatment"	6.08790043060335
"observation09"	627	"Treatment"	6.84541811808807
"observation10"	627	"Treatment"	6.86744900570483
"observation11"	627	"Treatment"	6.54219762847229
"observation12"	627	"Treatment"	6.77915207754871
"observation13"	627	"Treatment"	6.46395264512899
"observation14"	627	"Treatment"	6.38788978020852
"observation01"	628	"Control"	5.38758733233784
"observation02"	628	"Control"	6.15290556788904
"observation03"	628	"Control"	5.52138826994001
"observation04"	628	"Control"	5.02275232195533
"observation05"	628	"Control"	5.3053590352191
"observation06"	628	"Control"	5.4664951130213
"observation07"	628	"Control"	5.22538670581563
"observation08"	628	"Treatment"	5.4002569783312
"observation09"	628	"Treatment"	5.1661459909267
"observation10"	628	"Treatment"	5.75268457324738
"observation11"	628	"Treatment"	5.88056802239711
"observation12"	628	"Treatment"	5.0490979160168
"observation13"	628	"Treatment"	5.41097551154321
"observation14"	628	"Treatment"	5.39699620092628
"observation01"	629	"Control"	7.12250075442662
"observation02"	629	"Control"	7.30397672654894
"observation03"	629	"Control"	7.39846318655735
"observation04"	629	"Control"	7.53612520125211
"observation05"	629	"Control"	7.13047567067713
"observation06"	629	"Control"	7.25945025076963
"observation07"	629	"Control"	7.78849008116822
"observation08"	629	"Treatment"	7.40148031890836
"observation09"	629	"Treatment"	6.30551609137379
"observation10"	629	"Treatment"	7.65307979382844
"observation11"	629	"Treatment"	7.09589948877773
"observation12"	629	"Treatment"	6.88867545110121
"observation13"	629	"Treatment"	6.91461848822643
"observation14"	629	"Treatment"	7.71234481195759
"observation01"	630	"Control"	6.7650261760425
"observation02"	630	"Control"	6.43542601456403
"observation03"	630	"Control"	5.91968498876438
"observation04"	630	"Control"	5.76068181201225
"observation05"	630	"Control"	5.27966408162227
"observation06"	630	"Control"	7.30591574078882
"observation07"	630	"Control"	6.66547304201184
"observation08"	630	"Treatment"	6.60355567244517
"observation09"	630	"Treatment"	6.80102845459934
"observation10"	630	"Treatment"	6.0796245865732
"observation11"	630	"Treatment"	6.37516079500635
"observation12"	630	"Treatment"	5.96106454537871
"observation13"	630	"Treatment"	6.17774029340642
"observation14"	630	"Treatment"	6.78206744776338
"observation01"	631	"Control"	3.3945098801624
"observation02"	631	"Control"	5.12796320505891
"observation03"	631	"Control"	4.9246615685477
"observation04"	631	"Control"	5.13951418409893
"observation05"	631	"Control"	5.02837145076587
"observation06"	631	"Control"	5.08431603243373
"observation07"	631	"Control"	4.20618859930226
"observation08"	631	"Treatment"	5.14426738518267
"observation09"	631	"Treatment"	4.45395031363246
"observation10"	631	"Treatment"	4.20462603309817
"observation11"	631	"Treatment"	4.78558436021351
"observation12"	631	"Treatment"	3.9132194178983
"observation13"	631	"Treatment"	4.60104609959789
"observation14"	631	"Treatment"	3.65427352818524
"observation01"	632	"Control"	7.41115835696082
"observation02"	632	"Control"	7.59909421349576
"observation03"	632	"Control"	7.87028543404298
"observation04"	632	"Control"	7.30322644241042
"observation05"	632	"Control"	8.27501473563187
"observation06"	632	"Control"	7.73406913217282
"observation07"	632	"Control"	7.79484288602689
"observation08"	632	"Treatment"	7.54404897870584
"observation09"	632	"Treatment"	7.43594678700239
"observation10"	632	"Treatment"	7.1342807441275
"observation11"	632	"Treatment"	7.46843221040749
"observation12"	632	"Treatment"	7.78592978514786
"observation13"	632	"Treatment"	7.61567239382619
"observation14"	632	"Treatment"	7.78308402651538
"observation01"	633	"Control"	9.05621284139375
"observation02"	633	"Control"	9.44698298466907
"observation03"	633	"Control"	10.2719339156823
"observation04"	633	"Control"	9.10141196313504
"observation05"	633	"Control"	9.0602252347632
"observation06"	633	"Control"	9.24823644224614
"observation07"	633	"Control"	9.92159689875777
"observation08"	633	"Treatment"	9.78653208314282
